Dive Site ID,Lat,Lng,Temp(F),Wind Speed(mph),Record #
22424,40.448980999999996,-73.9044,42.67,1.01,11419
22430,40.457703,-73.9355,42.71,1.01,11420
22430,40.457544,-73.939328,42.71,1.01,11421
22429,40.490383,-74.240144,42.78,17.22,11424
16374,40.940096999999994,-73.364561,40.01,8.01,11822
16502,40.641519,-74.130494,42.64,20.8,11499
23154,40.834692,-73.777739,41.38,3.36,11506
23154,40.832258,-73.765733,41.38,3.36,11508
16502,40.792778000000006,-73.98666700000001,42.55,3.36,10462
16374,40.866328,-73.74355,41.11,15.01,11510
16374,40.866903,-73.745267,41.23,15.01,11511
16374,40.868689,-73.736917,41.11,15.01,11512
23154,40.808358,-73.782,41.52,3.36,11513
23154,40.808597,-73.7838,41.52,3.36,11514
23154,40.809889,-73.78263299999999,41.52,3.36,11515
23154,40.804586,-73.77441400000001,41.65,3.36,11516
23154,40.828394,-73.773972,41.38,3.36,11517
23154,40.827314,-73.772478,41.38,3.36,11518
23154,40.82665,-73.773022,41.38,3.36,11519
23154,40.827653000000005,-73.77130799999999,41.38,3.36,11520
16374,40.876153,-73.738036,41.16,15.01,11521
16374,40.878889,-73.735444,41.16,15.01,11522
16374,40.882533,-73.7163,40.95,3.0,11523
16374,40.898996999999994,-73.699031,40.84,19.46,11524
16374,40.964519,-73.519042,40.06,19.46,11526
16374,40.969789,-73.49463100000001,40.15,13.0,11527
16374,40.975506,-73.483508,40.19,11.01,11528
23154,40.846692,-73.765642,41.34,3.36,11530
23154,40.848264,-73.764036,41.32,3.36,11531
16374,40.968458,-73.499736,40.15,13.0,11533
22424,40.463806,-73.83483299999999,42.6,24.16,752
22424,40.478094,-73.871439,42.58,24.16,753
22424,40.451710999999996,-73.89535,42.67,1.01,754
22424,40.477328,-73.886522,42.4,15.99,755
16502,40.644546999999996,-74.115836,42.66,20.8,768
22429,40.603103000000004,-74.20058900000001,42.69,17.22,769
16374,40.906486,-73.522622,40.1,11.01,6697
16374,40.907875,-73.523178,40.1,11.01,6698
16374,40.908211,-73.442011,39.9,5.01,6699
16374,40.90995,-73.544636,40.21,5.99,6700
16374,40.910319,-73.544344,40.21,5.99,6702
16374,40.910892,-73.445306,39.94,5.01,6705
16374,40.911294,-73.456189,39.99,11.01,6706
16374,40.911569,-73.453214,39.94,5.01,6707
16374,40.91275,-73.451389,39.94,5.01,6708
16374,40.915960999999996,-73.488253,40.05,11.01,6709
16374,40.920642,-73.44014399999999,39.99,11.01,6710
16374,40.919819,-73.441953,39.99,11.01,6711
16374,40.920792,-73.437619,39.99,11.01,6712
16374,40.922106,-73.386878,39.94,11.01,6713
16374,40.925767,-73.393725,39.99,11.01,6714
16669,41.163986,-72.24674399999999,39.9,21.0,7087
23154,40.865628,-73.818744,41.47,3.36,6315
23154,40.864267,-73.818189,41.47,3.36,6316
16374,40.914542,-73.56165,40.15,5.99,6717
16374,40.943294,-73.487639,40.06,11.01,6718
16374,40.895097,-73.479286,39.9,24.16,6720
16374,40.897597,-73.438508,39.87,24.16,6721
16374,40.875903,-73.50541700000001,40.03,24.16,6722
16374,40.880833,-73.5075,40.03,24.16,6723
16374,40.894711,-73.503261,39.99,24.16,6725
16374,40.884042,-73.545886,40.17,5.99,6726
16374,40.913086,-73.51553100000001,40.1,11.01,6728
16374,40.928430999999996,-73.5234,40.14,5.99,6729
16374,40.930269,-73.37634200000001,39.99,11.01,6731
16374,40.922019,-73.38775799999999,39.94,11.01,6732
16374,40.907311,-73.36715,39.83,11.01,6734
16374,40.911611,-73.371444,39.83,11.01,6735
23154,40.8526,-73.807078,41.67,3.36,6320
23154,40.826489,-73.807078,41.74,3.36,6324
23154,40.793711,-73.8293,41.86,3.36,6328
16374,40.888381,-73.770597,41.14,3.0,6329
16374,40.885069,-73.776797,41.18,3.36,6330
23154,40.871511,-73.80014399999999,41.4,3.36,6332
23154,40.859403,-73.78948100000001,41.4,3.36,6333
23154,40.851766999999995,-73.795686,41.41,3.36,6339
23154,40.853156,-73.792353,41.22,3.36,6341
16374,40.997386,-73.514461,40.08,19.46,6801
16374,41.029389,-73.453583,39.88,11.01,6804
16374,40.950361,-73.451472,40.12,11.01,6811
23154,40.850378000000006,-73.792075,41.22,3.36,6344
23154,40.847836,-73.77484399999999,41.34,3.36,6346
23154,40.843222,-73.77189200000001,41.47,3.36,6349
23154,40.835656,-73.78985300000001,41.43,3.36,6350
23154,40.826767,-73.772075,41.38,3.36,6353
23154,40.824683,-73.776083,41.49,3.36,6354
23154,40.81635,-73.796522,41.49,3.36,6355
23154,40.814544,-73.799022,41.74,3.36,6356
23154,40.797961,-73.777075,41.74,3.36,6359
23154,40.793017,-73.783186,41.7,3.36,6360
23154,40.791072,-73.772075,41.49,3.36,6361
23154,40.788711,-73.77040799999999,41.49,3.36,6362
23154,40.780239,-73.76513100000001,41.7,24.16,6363
23154,40.777460999999995,-73.755408,41.61,24.16,6364
23154,40.784128,-73.749158,41.59,24.16,6365
16374,40.948125,-73.465564,40.14,11.01,6812
16374,40.947846999999996,-73.466536,40.14,11.01,6813
16374,40.977311,-73.539653,40.01,19.46,6814
16374,40.987258000000004,-73.537097,40.15,19.46,6816
16374,40.876681,-73.739306,41.16,15.01,6367
16374,40.833433,-73.651794,40.64,5.01,6372
16374,40.818711,-73.64957199999999,40.84,4.0,6374
16374,40.826211,-73.655128,40.69,4.0,6377
16374,40.845931,-73.653461,40.57,4.0,6379
16374,40.854264,-73.64623900000001,40.57,4.0,6380
16374,41.022319,-73.572067,39.97,19.46,6381
16374,41.022597,-73.56970600000001,39.97,19.46,6382
16374,41.019264,-73.569567,39.97,19.46,6383
16374,41.018431,-73.569289,39.97,19.46,6384
16374,41.018014,-73.569011,39.97,19.46,6385
16374,41.017319,-73.561789,39.85,19.46,6386
16374,41.023428,-73.555122,39.85,19.46,6387
16374,41.010653000000005,-73.55665,40.08,19.46,6388
16578,41.486167,-70.66166700000001,46.67,21.92,7206
16520,41.440661,-71.03670600000001,45.05,39.93,7220
16374,41.02565,-73.55109399999999,39.83,19.46,6391
16374,41.011069,-73.540678,40.03,19.46,6393
16374,41.033428,-73.543317,39.9,19.46,6396
16374,41.033983,-73.544567,39.9,19.46,6398
16374,41.032531,-73.54159200000001,39.9,19.46,6399
16374,41.046206,-73.531511,39.94,19.46,6404
16374,41.033175,-73.521744,40.01,19.46,6408
16374,41.035511,-73.522897,40.01,19.46,6409
16374,41.038989,-73.515522,40.01,19.46,6410
16374,41.039460999999996,-73.506036,40.01,19.46,6411
16374,41.014539,-73.50484200000001,40.01,19.46,6414
16374,41.048944,-73.494778,39.85,19.46,6415
16578,41.482778,-70.85458299999999,46.15,7.0,7264
23154,40.790572,-73.754186,41.59,24.16,5606
23154,40.792489,-73.754269,41.59,24.16,5607
23154,40.801156,-73.756019,41.59,3.36,5608
23154,40.804544,-73.71235300000001,41.34,24.16,5611
23154,40.806656,-73.763325,41.52,3.36,5612
23154,40.808439,-73.710367,41.34,24.16,5613
23154,40.808156,-73.71015799999999,41.34,24.16,5614
23154,40.808378000000005,-73.710075,41.34,24.16,5615
23154,40.811717,-73.70866099999999,41.34,24.16,5616
23154,40.812886,-73.708656,41.34,24.16,5617
16374,41.045491999999996,-73.49195,39.85,19.46,6417
16374,41.045117,-73.491275,39.85,19.46,6418
16374,41.042594,-73.49011899999999,39.87,19.46,6419
16374,41.043894,-73.486944,39.87,19.46,6420
16374,41.019506,-73.482136,40.08,19.46,6422
16374,41.041153,-73.475872,39.99,19.46,6425
16374,41.049114,-73.46920300000001,40.03,11.01,6427
16374,41.06055,-73.463336,40.01,11.01,6430
16374,41.055725,-73.4586,40.01,11.01,6431
16374,41.060094,-73.445675,40.01,11.01,6434
16374,41.058706,-73.445953,40.01,11.01,6435
16374,41.057733,-73.43289399999999,39.9,11.01,6436
16374,41.133828,-73.124767,37.9,24.16,6883
23154,40.821597,-73.757894,41.47,3.36,5621
23154,40.828641999999995,-73.755583,41.43,3.36,5630
23154,40.829392,-73.756361,41.43,3.36,5631
23154,40.829644,-73.756606,41.43,3.36,5632
23154,40.832685999999995,-73.757631,41.43,3.36,5637
23154,40.833239,-73.757233,41.43,3.36,5638
16374,41.051556,-73.439639,40.01,11.01,6437
16374,41.0419,-73.447064,40.03,11.01,6440
16374,41.062594,-73.429006,39.9,11.01,6444
16374,41.069261,-73.431228,39.88,7.0,6445
16374,41.068844,-73.430811,39.88,7.0,6446
16374,41.066344,-73.43039399999999,39.88,7.0,6447
16374,41.064122,-73.429839,39.9,11.01,6448
16374,41.063567,-73.428172,39.9,11.01,6449
16374,41.065511,-73.42567199999999,39.88,7.0,6450
16374,41.048983,-73.42053299999999,39.72,11.01,6452
16374,41.098844,-73.407061,39.56,7.0,6454
16374,41.095511,-73.40650600000001,39.56,7.0,6455
16374,41.095928,-73.40400600000001,39.69,7.0,6456
16374,41.095372,-73.403867,39.69,7.0,6457
16374,41.095511,-73.40428299999999,39.69,7.0,6458
16374,41.095233,-73.40428299999999,39.69,7.0,6459
16374,41.094955999999996,-73.40428299999999,39.72,7.0,6460
16374,41.086206,-73.400811,39.72,7.0,6462
16374,41.08065,-73.395394,39.72,7.0,6464
16374,41.083983,-73.409144,39.74,7.0,6465
16374,41.084122,-73.407617,39.74,7.0,6466
16374,41.058983000000005,-73.409006,39.78,7.0,6468
16374,41.057317,-73.407894,39.78,7.0,6469
16374,41.05565,-73.40803299999999,39.78,7.0,6470
23029,41.290375,-71.90006899999999,39.52,18.34,7251
23154,40.838111,-73.72551899999999,41.0,11.01,5646
23154,40.841567,-73.73005,41.0,11.01,5647
23154,40.842719,-73.730675,41.0,11.01,5648
16374,41.057039,-73.405672,39.78,7.0,6471
16374,41.05565,-73.405394,39.78,7.0,6472
16374,41.055928,-73.4122,39.78,7.0,6473
16374,41.054956,-73.41456099999999,39.72,24.85,6474
16374,41.0544,-73.41456099999999,39.72,24.85,6475
16374,41.103706,-73.340533,39.22,24.16,6476
16374,41.077139,-73.378889,39.72,24.36,6477
23154,40.835119,-73.77833100000001,41.65,3.36,6500
23154,40.836667,-73.7775,41.65,3.36,6502
16715,41.142603,-71.595056,42.58,23.04,7281
16715,41.142325,-71.595611,42.58,23.04,7282
16374,40.88685,-73.73195799999999,40.98,19.46,6503
16374,40.879028000000005,-73.716206,40.95,3.0,6507
16374,40.881214,-73.715311,40.95,3.0,6508
16374,40.857042,-73.64179399999999,40.62,4.0,6511
16374,40.856208,-73.645544,40.71,4.0,6514
16374,40.883611,-73.791667,41.61,3.36,6516
16374,40.879683,-73.794947,41.61,3.36,6517
16669,41.160653,-72.27230300000001,39.9,21.0,6944
16374,40.879031,-73.793347,41.61,3.36,6518
23154,40.875522,-73.79715300000001,41.32,3.36,6519
23154,40.875097,-73.795964,41.32,3.36,6520
23154,40.867783,-73.80299699999999,41.4,3.36,6521
23154,40.866619,-73.80269200000001,41.4,3.36,6522
23154,40.857044,-73.804022,41.41,3.36,6523
23154,40.84285,-73.782686,41.65,3.36,6524
23154,40.843989,-73.782075,41.65,3.36,6525
23154,40.846947,-73.7802,41.63,3.36,6526
23154,40.806767,-73.799578,41.74,3.36,6527
23154,40.808710999999995,-73.802356,41.74,3.36,6528
23154,40.7976,-73.810967,42.01,3.36,6529
23154,40.811766999999996,-73.82485600000001,41.95,3.36,6530
23154,40.813156,-73.814856,41.77,3.36,6531
23154,40.790156,-73.79341099999999,41.7,3.36,6533
23154,40.810239,-73.80082800000001,41.74,3.36,6534
23154,40.830656,-73.814022,41.74,3.36,6535
23154,40.831210999999996,-73.81407800000001,41.74,3.36,6536
23154,40.832322,-73.814717,41.74,3.36,6537
23154,40.8701,-73.783464,41.58,3.36,6538
16374,40.882222,-73.76861099999999,41.58,3.36,6539
23154,40.790933,-73.789103,41.7,3.36,6540
23154,40.826103,-73.77145300000001,41.38,3.36,6546
16374,40.899469,-73.626594,40.59,19.46,6572
16374,40.900375,-73.62818100000001,40.59,19.46,6573
16374,40.922819,-73.743994,40.71,19.46,6576
16374,40.927222,-73.725764,40.69,19.46,6579
16374,40.930096999999996,-73.725131,40.69,19.46,6581
16374,40.932406,-73.73557199999999,40.69,19.46,6582
16374,40.93495,-73.721486,40.44,19.46,6583
16374,40.936197,-73.722178,40.23,19.46,6586
16374,40.942708,-73.70025600000001,40.33,19.46,6589
16374,40.943153,-73.71929399999999,40.23,19.46,6590
16374,40.947596999999995,-73.694294,40.32,19.46,6593
16374,40.948431,-73.69373900000001,40.32,19.46,6594
16374,40.962508,-73.672811,40.32,19.46,6597
16374,40.970383,-73.65929200000001,40.3,19.46,6598
16374,40.985619,-73.619036,40.12,19.46,6604
16374,40.988367,-73.661867,40.19,19.46,6606
16374,40.989542,-73.66068100000001,40.19,19.46,6611
16374,40.989806,-73.659114,40.19,19.46,6612
16374,40.998847,-73.636931,40.05,19.46,6613
16374,41.000764000000004,-73.659994,39.92,19.46,6615
16374,41.000931,-73.646236,40.05,19.46,6616
16374,41.010808000000004,-73.610619,40.08,19.46,6623
16374,41.01385,-73.629239,39.88,19.46,6624
16374,41.013675,-73.607578,40.08,19.46,6625
16374,41.014542,-73.624847,39.94,19.46,6627
16374,41.016208,-73.625958,39.87,19.46,6628
16374,41.018275,-73.615981,39.94,19.46,6632
16374,41.019606,-73.612736,39.94,19.46,6633
16374,41.021271999999996,-73.594786,39.96,19.46,6635
16374,40.926208,-73.743742,40.69,19.46,6639
16374,41.025778,-73.448667,39.88,11.01,6653
16374,41.035233000000005,-73.432061,39.85,11.01,6654
16374,41.037319000000004,-73.339281,39.81,25.99,6655
16374,41.094260999999996,-73.305531,38.57,24.16,6660
16374,41.094122,-73.308586,38.57,24.16,6661
16374,41.096344,-73.311364,38.57,24.16,6662
16374,41.097456,-73.311503,38.57,24.16,6663
16374,41.094122,-73.317475,38.57,24.16,6664
16374,41.088428,-73.340531,39.22,24.16,6665
16374,41.089261,-73.340947,39.22,24.16,6666
16374,41.088983,-73.342892,39.22,24.16,6667
16374,41.105511,-73.3572,39.34,23.69,6668
16374,41.104817,-73.35789399999999,39.54,24.0,6669
16374,41.074956,-73.373311,39.67,24.76,6670
16374,40.874266999999996,-73.470936,39.9,24.16,6682
16374,40.878503,-73.539022,40.15,24.16,6683
16374,40.886133,-73.523228,40.1,11.01,6687
16374,40.891314,-73.529578,40.06,11.01,6691
16374,40.894944,-73.499697,39.99,24.16,6693
16374,40.895097,-73.490953,40.1,11.01,6694
16374,41.138944,-73.143964,38.03,24.16,7072
16502,40.618714000000004,-74.05375,42.69,3.36,1662
16502,40.677769,-74.04691700000001,42.85,3.36,1672
23154,40.786739000000004,-73.864244,42.22,3.36,1699
23154,40.79635,-73.844578,42.15,3.36,1706
23154,40.803156,-73.886383,42.12,3.36,1711
23154,40.8051,-73.857772,42.1,3.36,1713
23154,40.806767,-73.838189,42.06,3.36,1714
23154,40.807322,-73.83824399999999,42.06,3.36,1715
16356,40.879366999999995,-70.934558,47.32,21.92,1726
16356,40.900721999999995,-70.89459699999999,47.61,21.92,1734
16374,40.923931,-73.62870799999999,40.6,19.46,1737
16374,40.930092,-73.590975,40.51,19.46,1740
22234,40.971486,-72.928156,38.3,4.0,1748
16374,40.986486,-73.625681,40.19,19.46,1753
22430,40.416775,-73.97958100000001,42.78,1.01,2459
22428,40.43805,-74.055667,42.82,15.99,2461
22428,40.438578,-74.05875,42.82,15.99,2462
22430,40.419969,-74.006108,42.89,1.01,2463
22430,40.421219,-74.04652800000001,42.87,1.01,2470
22430,40.418164000000004,-74.040417,42.89,1.01,2471
16356,41.001919,-70.616856,50.95,21.92,1762
16929,41.076485999999996,-72.174522,39.2,26.4,1774
22430,40.420286,-73.995389,42.76,1.01,2448
22428,40.446933,-74.087356,42.82,15.99,2449
22428,40.444383,-74.081278,42.82,15.99,2450
22428,40.43455,-74.072917,42.87,1.01,2451
22429,40.476372,-73.978306,42.89,10.0,2456
22431,40.340781,-73.99928100000001,42.8,1.01,1552
22431,40.342225,-73.977733,43.03,1.01,1553
22431,40.352053000000005,-74.079306,42.67,21.92,1555
22431,40.353246999999996,-74.069722,42.67,21.92,1556
22418,40.354692,-73.978747,43.03,1.01,1557
16578,41.150119000000004,-70.599467,48.04,21.92,1805
22430,40.379553,-74.02319200000001,42.91,1.01,1574
16715,41.170828,-71.54245,42.89,23.04,1816
23320,41.230103,-71.321156,43.29,23.04,1837
23338,41.234269,-71.416161,43.3,23.04,1841
23320,41.236771999999995,-71.209486,43.27,29.97,1843
16669,41.274125,-72.043628,38.61,27.51,1853
16669,41.282861,-72.097444,38.46,27.51,1855
23029,41.304930999999996,-72.00635,38.86,27.51,1866
23029,41.305096999999996,-72.009517,38.86,27.51,1867
16392,41.343222,-69.678497,54.57,17.22,1878
23069,41.388436,-71.337828,42.71,29.97,1885
24086,41.422433000000005,-71.45100000000001,42.22,29.97,1902
22429,40.547771999999995,-74.05591700000001,42.98,17.22,1651
16502,40.699525,-74.010989,42.6,3.36,13562
16502,40.702411,-74.01986099999999,42.64,3.36,13563
16502,40.779817,-73.926417,42.39,3.36,13564
16502,40.781481,-73.942536,42.42,3.36,13571
16502,40.780069,-73.92586700000001,42.39,3.36,13574
16502,40.702275,-74.02024200000001,42.64,3.36,13575
16502,40.6997,-74.010694,42.6,3.36,13576
16502,40.779689000000005,-73.926519,42.39,3.36,13577
16502,40.782897,-73.922414,42.31,3.36,13578
16502,40.724317,-73.963636,42.73,3.36,13580
23154,40.802042,-73.793142,41.68,3.36,14051
16374,41.052397,-73.045236,38.34,24.16,14073
16669,41.300639000000004,-72.071833,38.59,27.51,12420
16669,41.298472,-72.070667,38.59,27.51,12421
16669,41.278694,-72.09858299999999,38.46,27.51,12422
16669,41.275222,-72.101361,38.46,27.51,12423
16669,41.258306,-72.03205600000001,38.61,27.51,12424
16669,41.245556,-72.022889,38.61,27.51,12425
16374,41.055053,-73.212911,39.16,24.16,12921
16374,41.082283000000004,-73.115078,37.81,24.16,12926
16374,41.143475,-73.201225,38.17,24.16,12927
16374,41.139889000000004,-73.2122,38.17,24.16,12928
16374,41.097756,-73.211467,38.34,24.16,12929
16374,41.111669,-73.254581,38.23,24.16,12931
16374,41.111939,-73.258239,38.39,24.16,12932
16374,41.115122,-73.2963,38.41,24.16,12933
16374,41.111106,-73.221517,38.19,24.16,12934
16374,40.889619,-73.697783,40.86,19.46,14085
16374,40.989297,-73.450769,40.17,11.01,14087
16374,40.90045,-73.682144,40.96,19.46,14088
23154,40.851725,-73.75595,41.32,3.36,14096
23154,40.840139,-73.772092,41.47,3.36,14100
22547,41.564721999999996,-71.407611,42.21,23.04,14107
16346,41.578111,-71.294044,42.4,29.97,14111
22547,41.525753,-71.396422,42.37,23.04,14112
22097,40.987596999999994,-72.624514,38.26,23.04,12433
22097,41.038183000000004,-72.534028,38.14,24.0,12434
16374,41.112916999999996,-73.223519,38.19,24.16,12956
16374,41.117806,-73.21552199999999,38.19,24.16,12957
16374,41.119253,-73.214908,38.17,24.16,12958
16374,41.113521999999996,-73.222328,38.19,24.16,12959
16374,41.114831,-73.220444,38.19,24.16,12960
16374,41.109411,-73.252569,38.23,24.16,12961
16374,41.115964,-73.218817,38.19,24.16,12962
24442,41.374114,-72.09473100000001,38.39,27.51,13635
16669,41.37075,-72.095247,38.66,27.51,13636
16502,40.6925,-74.03666700000001,42.66,3.36,13637
23154,40.922431,-73.91671099999999,42.04,16.11,14144
16502,40.857696999999995,-73.952619,42.31,3.36,14843
16502,40.860456,-73.95025799999999,42.31,3.36,14844
16502,40.860811,-73.94918100000001,42.31,3.36,14845
16669,41.246075,-72.023025,38.61,27.51,13664
16669,41.245636,-72.03376899999999,38.46,27.51,13665
16669,41.245391999999995,-72.061753,38.73,27.51,13666
16669,41.250972,-72.00756700000001,38.46,27.51,13667
16669,41.194639,-72.103192,38.75,27.51,13669
22097,41.184578,-72.639747,35.8,8.99,13672
22097,41.178319,-72.570639,36.86,30.38,13673
23029,41.256778000000004,-71.96933299999999,38.77,27.51,13676
16669,41.2883,-72.100317,38.3,27.51,13677
16669,41.222639,-72.506803,37.11,20.8,13004
16669,41.281833,-72.345889,36.61,20.8,13005
16669,41.246075,-72.023025,38.61,27.51,13694
16669,41.250972,-72.00756700000001,38.46,27.51,13695
16669,41.245636,-72.03376899999999,38.46,27.51,13697
16669,41.245391999999995,-72.06175,38.73,27.51,13698
16502,40.672342,-74.02095600000001,42.94,3.36,13719
16502,40.676171999999994,-74.021606,42.94,3.36,13720
22097,40.998672,-72.644972,38.39,23.04,12522
16502,40.64975,-74.10975,42.66,20.8,12539
16502,40.641194,-74.139333,42.66,20.8,12540
22429,40.613033,-74.204981,43.16,17.22,13731
22429,40.613033,-74.204981,43.16,17.22,13732
22429,40.634053,-74.200564,43.03,17.22,13733
16502,40.654961,-74.051939,42.94,3.36,13734
16502,40.697031,-74.030661,42.67,3.36,13735
16502,40.693808000000004,-74.033014,42.89,3.36,13736
16502,40.662335999999996,-74.054183,42.96,3.36,13739
23154,40.802444,-73.79758299999999,41.7,3.36,13741
22429,40.640194,-74.15508299999999,42.98,20.8,12551
22429,40.634278,-74.204222,43.03,17.22,12553
22429,40.489556,-74.228889,43.14,17.22,12555
23154,40.798928000000004,-73.862658,42.3,3.36,13751
16502,40.712989,-74.01943100000001,42.6,3.36,13752
16502,40.729960999999996,-74.01593299999999,42.84,3.36,13753
16502,40.777828,-73.996208,42.8,3.36,13755
16502,40.719689,-74.01955600000001,42.85,3.36,13757
16502,40.74215,-74.021597,42.85,3.36,13759
16502,40.742922,-74.022372,42.85,3.36,13760
16502,40.711275,-74.02105,42.85,3.36,13762
16502,40.738306,-74.023556,42.85,3.36,13763
16502,40.665381,-74.071481,42.78,3.36,13764
16502,40.664342,-74.068997,42.67,3.36,13765
